A,01/01/26,03:14:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,03:19:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,03:24:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,03:29:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,03:34:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,03:39:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,03:44:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,03:49:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,03:54:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,03:59:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,04:04:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,04:09:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,04:14:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,04:19:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,04:24:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,04:29:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,04:34:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,04:39:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,04:44:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,04:49:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,04:54:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,04:59:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,05:04:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,05:09:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,05:14:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,05:19:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,05:24:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,05:29:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,05:34:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,05:39:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,05:44:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,05:49:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,05:54:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,05:59:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,06:04:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,06:09:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,06:14:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,06:19:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,06:24:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,06:29:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,06:34:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,06:39:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,06:44:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,06:49:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,06:54:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,06:59:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,07:04:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,07:09:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,07:14:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,07:19:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,07:24:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,07:29:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,07:34:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,07:39:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,07:44:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,07:49:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,07:54:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,07:59:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,08:04:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,08:09:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,08:14:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,08:19:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,08:24:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,08:29:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,08:34:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,08:39:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,08:44:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,08:49:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,08:54:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,08:59:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,09:04:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,09:09:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,09:14:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,09:19:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,09:24:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,09:29:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,09:34:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,09:39:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,09:44:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,09:49:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,09:54:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,09:59:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,10:04:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,10:09:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,10:14:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,10:19:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,10:24:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,10:29:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,10:34:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,10:39:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,10:44:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,10:49:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,10:54:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,10:59:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,11:04:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,11:09:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,11:14:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,11:19:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,11:24:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,11:29:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,11:34:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,11:39:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,11:44:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,11:49:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,11:54:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,11:59:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,12:04:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,12:09:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,12:14:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,12:19:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,12:24:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,12:29:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,12:34:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,12:39:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,12:44:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,12:49:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,12:54:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,12:59:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,13:04:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,13:09:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,13:14:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,13:19:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,13:24:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,13:29:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,13:34:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,13:39:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,13:44:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,13:49:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,13:54:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,13:59:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,14:04:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,14:09:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,14:14:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,14:19:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,14:24:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,14:29:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,14:34:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,14:39:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,14:44:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,14:49:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,14:54:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,14:59:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,15:04:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,15:09:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,15:14:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,15:19:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,15:24:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,15:29:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,15:34:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,15:39:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,15:44:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,15:49:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,15:54:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,15:59:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,16:04:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,16:09:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,16:14:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,16:19:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,16:24:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,16:29:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,16:34:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,16:39:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,16:44:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,16:49:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,16:54:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,16:59:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,17:04:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,17:09:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,17:14:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,17:19:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,17:24:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,17:29:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,17:34:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,17:39:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,17:44:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,17:49:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,17:54:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,17:59:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,18:04:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,18:09:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,18:14:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,18:19:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,18:24:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,18:29:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,18:34:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,18:39:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,18:44:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,18:49:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,18:54:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,18:59:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,19:04:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,19:09:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,19:14:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,19:19:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,19:24:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,19:29:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,19:34:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,19:39:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,19:44:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,19:49:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,19:54:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,19:59:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,20:04:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,20:09:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,20:14:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,20:19:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,20:24:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,20:29:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,20:34:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,20:39:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,20:44:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,20:49:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,20:54:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,20:59:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,21:04:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
A,01/01/26,21:09:00,443230323937FF171E0D-5,1181400.00,380400.00,429000.00,372000.00,114.30,,,
